roulette;roulette;65454,5598;4541,7191
roulette;random;72023,5817;5135,7596
roulette;ts2;77048,2426;1514,5144
roulette;ts3;77573,0411;4230,4398
ts2;roulette;78327,2913;1763,5454
ts2;ts3;78847,2405;3019,21
ts3;roulette;79137,0814;2094,9924
ts2;random;79401,5627;3767,4442
ts3;random;79903,723;3679,0453
ts3;ts2;80509,3109;743,6402
ts3;ts3;81734,0918;3531,3204
ts2;ts2;83400,7749;1373,9773
