# tsp/noGender_ts3_0
0	137131.34485521057	105875.37127512958	114368.45336715467	122861.53545917975	92156.80458042215
1	132741.82909634846	106280.35455997771	113612.40294609625	120944.45133221478	91345.20285136944
2	129270.1465076367	106168.28602513832	113179.54212460303	120190.79822406774	91345.20285136944
3	125786.68280269374	107017.94701868105	112206.53430599738	117395.12159331371	99605.85705592253
4	123359.76024909822	105912.12830868238	111008.03750294355	116103.94669720472	99605.85705592253
5	123550.02072986943	104772.39364591046	109942.08713106405	115111.78061621764	97189.60711260435
6	125805.39653442413	103076.5920225393	108870.70651060977	114664.82099868024	95477.18211767319
7	120967.84696303058	104079.09661083338	109389.72741926432	114700.35822769527	95477.18211767319
8	122697.17235445864	101507.8339378976	106988.98044855996	112470.12695922233	95463.72287504723
9	124841.10596509678	100647.35264831464	106150.68182545454	111654.01100259443	91819.83953677186
10	127257.46175096897	100778.00086088959	106196.77505601193	111615.54925113427	91819.83953677186
11	125318.08827854201	100467.53487913696	105061.84928359784	109656.16368805872	91665.9992540257
12	120350.05030187324	100334.37006142762	105388.62992865252	110442.88979587742	92917.92384057172
13	122422.42204573653	99642.41726750032	104656.0028930968	109669.58851869327	90675.0735784202
14	118186.24863547324	100227.43338715518	104837.40279569746	109447.37220423974	93412.68024724159
15	119995.3771039574	100039.55936778967	105145.95125912639	110252.34315046312	93068.96772307636
16	120339.59273332077	101175.34049117382	106615.75919337723	112056.17789558065	92917.66028011151
17	117068.70058245852	100658.99897703121	105484.23376991329	110309.46856279537	92917.66028011151
18	118235.56712957415	100994.44258919917	105585.5213679117	110176.60014662423	95163.46185920328
19	115121.30916195153	99254.63678247883	104150.03750948157	109045.4382364843	87362.60863666736
20	114031.45170109013	98384.86547587834	102994.59567932124	107604.32588276414	84285.17843064471
21	116036.3064093257	97074.68918766611	102653.85153407694	108233.01388048776	84285.17843064471
22	116798.02524001665	96281.26268091291	101899.26574380811	107517.2688067033	84285.17843064471
23	124518.83823864319	97791.01967363345	103201.4830248819	108611.94637613036	85357.57468226063
24	123928.19382756586	96122.6332922816	101704.25043807954	107285.8675838775	88291.29250202558
25	118780.23846889619	95083.6861315879	101510.28263032467	107936.87912906143	79274.24654260534
26	116744.36547425418	93506.12236524072	99433.06238639646	105360.0024075522	79274.24654260534
27	109773.7699515708	93876.95310666025	98658.20515882978	103439.4572109993	79274.24654260534
28	109773.7699515708	93841.4872041204	98865.24472248362	103889.00224084684	82299.97797587255
29	106369.08277203214	94948.29624422039	98880.90821029097	102813.52017636156	90188.57574034552
30	109592.92222672889	94339.47925501187	98217.5483513225	102095.61744763314	89569.01885767894
31	107446.34118060656	92274.25488075915	96567.14285179977	100860.03082284039	87336.05574228756
32	115401.5797426867	91924.8159693828	97179.46049354305	102434.1050177033	80143.30049510664
33	112390.3123607474	91890.39917325074	97432.74503745188	102975.09090165302	80143.30049510664
34	108355.6399446012	91613.41535471678	96626.2972071619	101639.17905960702	80138.76060137668
35	110915.0389002121	91035.10381274743	96255.67678234495	101476.24975194247	80138.76060137668
36	106666.64721770145	90771.52060945545	96015.55250858555	101259.58440771565	80138.76060137668
37	117254.01963256054	90149.02338005208	96140.26675242801	102131.51012480394	79194.2262978103
38	114280.33813513319	90537.29538038325	96660.60727049258	102783.9191606019	79194.2262978103
39	112548.00942048943	90872.00977607221	96814.55720454094	102757.10463300966	79194.2262978103
40	110432.3292069888	91041.26342824294	97052.46265194325	103063.66187564356	79194.2262978103
41	110164.43348024251	90379.6078863093	96334.72889059778	102289.84989488625	79194.2262978103
42	113709.80461845148	91138.39168318569	96955.31771278274	102772.24374237978	83279.25318053135
43	120071.40034249872	93615.58877547551	99445.29987622332	105275.01097697113	83279.25318053135
44	113057.05783959897	94341.99323827788	98931.89401531032	103521.79479234276	83279.25318053135
45	108866.69660042673	93208.60485519045	98395.77010900271	103582.93536281497	83279.25318053135
46	112937.8178959937	95120.0479562233	99262.61831008508	103405.18866394686	85207.81825545373
47	111928.244241104	94938.23948871793	98985.37780722546	103032.516125733	85207.81825545373
48	111940.21996016534	94350.43634559347	99407.30544368949	104464.17454178551	85207.81825545373
49	111657.46334522207	94072.81439572194	99297.20253870351	104521.59068168508	86163.434707671
50	112456.08393203671	94087.74864000286	100083.6581746448	106079.56770928676	86163.434707671
51	119176.42108246143	94437.97387982864	99987.97390921794	105537.97393860723	86163.434707671
52	116423.48403485412	94280.36551712155	99379.86059481716	104479.35567251277	86274.6933334601
53	119094.82941269768	93939.0704255615	99890.48885800209	105841.90729044269	86274.6933334601
54	116356.2151968688	96060.25748130013	101957.505885597	107854.75428989387	85812.12313940973
55	126626.96570353146	97179.59728077677	103343.08538697838	109506.57349317998	85812.12313940973
56	117625.79511925971	98597.72337003548	103606.60356505545	108615.48376007543	89930.9716286427
57	113323.47889298489	99016.87579394574	103401.09449959808	107785.31320525042	91457.94644644034
58	114025.64503691914	97487.5058397598	103202.64383130653	108917.78182285326	83393.43714979062
59	116574.96857041822	97220.66033255552	103114.3485521288	109008.03677170207	85378.84823401953
60	115932.78289244142	95854.15773038783	102418.80005192471	108983.4423734616	85378.84823401953
61	119203.09733027738	96718.27288562813	102416.47444206718	108114.67599850622	85378.84823401953
62	112456.87287334951	97488.6056507897	102340.24451405465	107191.8833773196	88123.27086452181
63	110913.67526806176	96682.19717957232	100775.55977822823	104868.92237688413	88123.27086452181
64	110766.32350999553	95043.17678921751	99806.94902334016	104570.7212574628	88108.61559905107
65	112929.65500276804	94477.79286813881	98534.48377677219	102591.17468540557	88108.61559905107
66	114534.3617089757	92864.49803791833	98431.28389466139	103998.06975140446	83644.28363839314
67	121647.99544334548	93049.69161926857	99492.85235203637	105936.01308480416	81305.9343803509
68	120420.77014908084	94784.86690549189	101280.37477566347	107775.88264583505	81305.9343803509
69	118934.64637651746	96325.75654905883	102583.0244070901	108840.29226512136	78860.38117167303
70	118934.64637651746	95783.33910050071	100424.29959081563	105065.26008113055	88423.111553413
71	114711.07727990324	96064.50300788676	100443.13720886539	104821.77140984402	88701.90512176776
72	111547.23338001012	96165.51534667065	100426.13617153076	104686.75699639086	90188.34184438511
73	111221.49711390198	95451.56890846044	99050.81823004088	102650.06755162132	90354.55567467182
74	110870.30839960446	96354.8984780441	100359.98730775344	104365.07613746279	90354.55567467182
75	116179.63826778924	95987.08753901637	100822.24937581358	105657.4112126108	90354.55567467182
76	116057.18194548922	96253.87910144104	101463.19600558231	106672.51290972359	90354.55567467182
77	110717.51151773652	95677.24809732194	100886.50541685126	106095.76273638058	90354.55567467182
78	113490.43687290842	96282.6421816851	101307.35948910002	106332.07679651494	90354.55567467182
79	115400.00740843924	96862.02243588629	102687.48192337283	108512.94141085938	87708.60818235503
80	115993.75518018818	96965.55191088951	102602.37831659685	108239.20472230419	87708.60818235503
81	119260.92824141307	97677.47601746944	102885.02953768508	108092.58305790073	90249.46345980302
82	117908.53457663147	96655.08435317712	102538.22821994618	108421.37208671523	88479.98735021865
83	115084.46920231357	95233.5487497098	101296.65198955941	107359.75522940903	90249.46345980302
84	115971.22446235678	95358.19917037907	101325.07440270642	107291.94963503377	89182.81667715209
85	116885.86208090853	94453.75970700469	100409.50845174886	106365.25719649302	81321.46445534819
86	113510.4009590598	96617.35950563209	101511.5350245958	106405.7105435595	82262.9375538528
87	117184.96103016753	96820.40185486311	101317.17633039432	105813.95080592552	82262.9375538528
88	112280.32171023054	96863.60650459684	100500.73200750939	104137.85751042193	82262.9375538528
89	112475.17648247693	96252.30101263404	100820.08157617862	105387.8621397232	82647.20809221192
90	120198.67258503077	95526.76944748758	100536.12849650852	105545.48754552947	82647.20809221192
91	118599.04005131072	95324.86897936976	101334.6750005344	107344.48102169903	82647.20809221192
92	123488.34645113429	95241.70547139738	101905.85114355557	108569.99681571376	82647.20809221192
93	123197.24231886312	95110.55210022764	102134.19942514897	109157.8467500703	82647.20809221192
94	124296.7183084568	96960.33620131404	103176.65475559307	109392.9733098721	82647.20809221192
95	113345.03694349952	96326.43799843983	101559.62899276755	106792.81998709528	82647.20809221192
96	113867.83123596739	95767.92866298054	100576.87892273742	105385.8291824943	82647.20809221192
97	109757.00045176774	95517.85179124569	100232.84856941135	104947.84534757701	82647.20809221192
98	117754.95201722716	95286.30621268648	100306.16361304557	105326.02101340466	82647.20809221192
99	115400.69801992639	94817.06460268819	100221.22874045713	105625.39287822606	82647.20809221192
100	111199.10436948828	95568.66893164143	100362.86974119022	105157.07055073902	81332.3008842892
101	121358.22080434153	96886.10212162386	102434.56507979655	107983.02803796924	81332.3008842892
102	121207.45829602428	97975.4911221506	103777.68549023404	109579.87985831748	90987.33068483025
103	122562.46617327961	97959.83490864119	103872.17021339732	109784.50551815344	88245.91709778785
104	123086.24257840586	100095.94949768763	106236.68702581858	112377.42455394953	88245.91709778785
105	129246.89673443674	100359.1782836215	106658.97824337888	112958.77820313626	88245.91709778785
106	124905.44039063147	100481.91334512785	106683.904535091	112885.89572505416	88245.91709778785
107	122679.93066094292	102356.63171128869	107926.87358076294	113497.1154502372	92192.31726404942
