0	645372.0	93001.26400000002	201988.2	310975.136	11947.0
1	571707.0	73863.22399999996	158128.39999999997	242393.57599999997	-327.0
2	337068.0	39911.82240000002	101908.92	163906.01759999996	-655.0
3	1201400.0	14846.438400000028	127141.86	239437.2816	-655.0
4	447360.0	13968.063999999984	86251.84	158535.616	-992.0
5	369940.0	10981.332800000011	67929.52000000002	124877.70720000003	-992.0
6	334215.0	11301.376000000004	47389.719999999994	83478.06399999998	-1024.0
7	1310320.0	-1069.8719999999885	68746.31999999999	138562.512	-992.0
8	692968.0	1376.4400000000023	42813.999999999985	84251.55999999997	-992.0
9	145538.0	1571.892800000005	20695.520000000008	39819.14720000001	-992.0
10	1294788.0	-24204.64320000002	69880.06	163964.76320000002	-1001.0
11	1268060.0	-30899.457599999994	92007.33999999998	214914.13759999996	-1036.0
12	990765.0	-12060.520000000019	59542.59999999998	131145.71999999997	-1036.0
13	304095.0	329.14400000000023	33487.840000000004	66646.53600000001	-1001.0
14	342293.0	-5136.659200000009	27717.959999999992	60572.57919999999	-1036.0
15	1452300.0	-48575.79680000004	79342.52000000003	207260.8368000001	-1063.0
16	885609.0	-30501.27200000001	71103.3	172707.87200000003	-1063.0
17	255657.0	-5289.438399999999	21932.640000000003	49154.718400000005	-1063.0
18	428670.0	-9799.585600000002	26562.56	62924.7056	-1063.0
19	724178.0	-18169.66079999999	34460.07999999999	87089.82079999996	-1076.0
20	1219848.0	-21298.92719999999	42593.53999999999	106486.00719999998	-1073.0
21	381136.0	-12575.1992	23702.420000000002	59980.0392	-1073.0
22	157626.0	-6864.895999999997	14670.899999999998	36206.695999999996	-1073.0
23	1366764.0	-27603.185599999975	40156.560000000005	107916.30559999999	-1073.0
24	323247.0	-12726.031199999998	20212.62000000001	53151.27120000002	-1129.0
25	502875.0	-17902.62560000002	33624.47999999999	85151.58559999999	-1129.0
26	323247.0	-7328.691999999992	19098.82	45526.331999999995	-1072.0
27	553900.0	-12073.432	25474.520000000004	63022.47200000001	-1072.0
28	589248.0	-20204.5872	37204.98	94614.5472	-1100.0
29	269895.0	-9445.068000000003	27750.379999999994	64945.827999999994	-1100.0
30	997334.0	-28285.295999999995	45833.219999999994	119951.73599999998	-1077.0
31	1126320.0	-17550.455999999987	30414.220000000005	78378.896	-1155.0
32	733176.0	-36015.89600000001	55022.119999999995	146060.136	-1155.0
33	593334.0	-17036.008	29039.600000000006	75115.20800000001	-1155.0
34	255091.0	-13542.473599999998	24866.239999999998	63274.95359999999	-1155.0
35	701898.0	-20749.896000000015	38670.399999999994	98090.696	-1155.0
36	176735.0	-7412.710399999993	18512.84	44438.39039999999	-1155.0
37	109736.0	-7377.92	14461.500000000002	36300.920000000006	-1155.0
38	488315.0	-11329.916799999999	17151.44	45632.7968	-1155.0
39	571995.0	-18198.075199999985	29310.160000000003	76818.3952	-1155.0
40	571995.0	-24237.536	44387.200000000004	113011.93600000002	-1130.0
41	72270.0	-2842.3256	6312.74	15467.8056	-1130.0
42	393051.0	-13154.9392	21441.86	56038.6592	-1130.0
43	893368.0	-24464.5	56709.30000000002	137883.10000000003	-1130.0
44	335674.0	-9482.128000000015	20875.679999999997	51233.48800000001	-1130.0
45	335674.0	-9028.366399999994	15065.26	39158.886399999996	-1173.0
46	709247.0	-18282.599200000008	28849.940000000006	75982.47920000002	-1173.0
47	726789.0	-13461.031999999996	22368.540000000005	58198.11200000001	-1173.0
48	350509.0	-17551.592	31073.120000000006	79697.83200000001	-1173.0
49	355318.0	-15764.6944	37409.28000000001	90583.25440000003	-1130.0
